ENSGID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39
ENSG00000271748	0.063862	0.176067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031224000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242431	0.16196300000000002	0.111474	0.015226	0.0	0.0	0.036295	0.061954999999999996	0.0	0.043642	0.030889	0.0	0.060148	0.20010899999999998	0.166755	0.32568	0.0	0.131134	0.0	0.230688	0.116263	0.019651	0.145699	0.0	0.093766	0.048018	0.0	0.046114999999999996	0.098607	0.044502	0.042432	0.0	0.092968	0.6633640000000001	0.033672	0.14796199999999998	0.125082	0.024635	0.048024000000000004	0.13984000000000002	0.12334500000000001
ENSG00000198838	0.044531	0.12679300000000002	0.025862	0.033089	0.022042	0.10818	0.08267000000000001	0.009507999999999999	0.031327	0.020121	0.030205000000000003	0.035371	0.005386	0.027224	0.029697	0.038899	0.0124	0.060001	0.032968	0.071921	0.044576	0.024952000000000002	0.015813	0.023056	0.020724	0.099892	0.032385000000000004	0.032057999999999996	0.257386	0.01259	0.028742	0.084967	0.024084	0.41543599999999997	0.030889	0.028874	0.016732	0.017984	0.03854	0.025706
ENSG00000202445	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.25446199999999997	0.0			0.0	0.0	0.0	0.0		0.0			0.0		0.0		0.130277	0.0		0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		
ENSG00000262518																																								
ENSG00000102100	45.207371	26.844358000000003	16.992237	39.239388	18.103809	20.04335	22.867884	12.197947000000001	13.512975	24.078325	13.755997	27.539503000000003	5.284184	11.310103	30.664553	12.70855	14.291758999999999	33.999790000000004	23.276867000000003	12.539799	23.53301	12.035575	12.820686	12.888282	15.442269	13.620842000000001	13.371062	17.211520999999998	18.638941	34.190323	26.333752	17.412623999999997	7.184522	20.015841	16.788225	29.03097	16.972174	16.066744	31.421497	26.162958
ENSG00000251667	0.730866	0.778728	0.44956199999999996	1.380706	0.44751899999999994	0.781774	0.640787	0.22133000000000003	0.8840180000000001	0.548003	0.6910270000000001	0.098936	0.056083	0.388515	0.104744	0.8901600000000001	0.0	0.7392529999999999	0.385	0.447603	0.68702	0.248906	0.050339	0.42250699999999997	0.328631	0.461904	0.350918	0.5438310000000001	0.026552	0.295229	0.264489	0.54675	0.0	0.35105	0.486695	0.25045	0.479117	0.715758	0.45866899999999994	0.24792399999999998
ENSG00000128253	0.227935		0.151384	0.006414	0.017601	0.015071000000000001	0.006219	0.022555000000000002	0.022609	0.783414		0.007233		0.038166000000000005	0.057273000000000004	0.012594	0.188067	0.118006	0.047397	0.054814999999999996	0.103871	0.15178		0.08391	0.062394000000000005	0.688004	0.031423	0.036123	0.051094	0.039573000000000004	0.007515000000000001	0.050457		0.025768		0.066683	0.031718	0.0	0.196748	0.058425
ENSG00000261842	0.041777999999999996	0.025019	0.013878999999999999	0.008157	0.087537	0.055140999999999996	0.030347000000000002	0.031443	0.013261000000000002	0.011775	0.047916	0.016047	0.068087		0.042786000000000005	0.007061	0.061154999999999994	0.030622000000000003		0.048673	0.015833	0.010888	0.012493	0.101576	0.030897000000000004	0.21041500000000002	0.048056		0.02279	0.014150999999999999	0.040811	0.014528	0.059526	0.040925	0.037132		0.026432999999999998	0.034167	0.091291	0.019780000000000002
ENSG00000118503	21.386171	30.137379	15.063663	43.915096000000005	6.062652	78.080986	8.665641	2.973864	12.529778	7.356536999999999	2.729857	2.7360189999999998	0.610648	6.222827	7.048292999999999	35.388401	0.806053	20.48337	17.281349	16.001381	28.040096000000002	3.506222	3.1411029999999998	10.147992	6.336404	12.871196000000001	4.743321	2.3961099999999997	52.608063	6.066416	4.056123	22.608131	0.24919699999999997	16.140837	11.360479	2.75735	1.994682	4.972899	9.187313	11.023838
ENSG00000110057	30.628017	40.495971999999995	30.647596000000004	25.359446	13.574754	24.963182	20.259957999999997	8.585918	7.92784	12.847013	11.809152000000001	15.216857999999998	15.944946	7.27945	15.985074	9.750062	28.932327	51.087296	13.309853	23.354404000000002	16.994629	16.024117	15.032103	14.188507999999999	7.81497	18.773151000000002	21.657522	11.939055999999999	25.47962	14.270048999999998	14.660909	29.188269000000002	17.821678	16.953684	10.397567	35.382652	11.295952999999999	11.767202000000001	16.779472	27.554638
ENSG00000267650	1.678209	1.852801	1.308382	0.48497299999999993	0.651996	0.156078	0.14113900000000001	0.851319	0.170755	1.5123950000000002	3.5978209999999997	0.027298000000000003	0.095614	0.957838	0.30927899999999997	1.382786	0.058366999999999995	0.331115	1.173094	0.21141999999999997	2.267985	0.025899000000000002	0.241436	0.083504	0.949966	0.38522	0.588499	1.2045219999999999	0.12333499999999999	0.927228	0.260579	1.045992	0.0	1.587252	1.543419	0.629415	0.792534	0.310203	0.108287	0.374814
ENSG00000237413	0.09427200000000001	0.34057600000000005	0.49676000000000003	0.410554	0.615755	0.095601	0.21611599999999997	0.6554949999999999	0.13611600000000001	0.937311	1.2998889999999999	0.235237	0.008275	0.298791	0.26879899999999995	0.177672	0.059448	0.208373	0.783716	0.094016	0.218532	0.024468	0.11771500000000001	0.10927200000000001	0.26660900000000004	0.716082	0.338032	0.386312	0.226976	0.24791799999999997	0.008697	0.279578	0.0	0.029767000000000002	0.081573	0.841584	0.043565	0.5309520000000001	0.2311	0.071408
ENSG00000181378	0.033313999999999996	0.253592	0.021702000000000003	0.025457	0.008989	0.034788	0.034192	0.116626	0.03872	0.034255	0.004508	0.032118	0.031698000000000004	0.003703	0.039283	0.018183	0.001907	0.117961	0.09425399999999999	0.346489	0.001348	0.032234	0.036196	0.022084	0.016981	0.100918	0.057540999999999995	0.004228	0.004072	0.033214999999999995	0.054041	0.038644	0.609325	0.03681	0.020324000000000002	0.004527000000000001	0.006183	0.041822000000000005	0.10777	0.032131
ENSG00000169047	5.821604	7.76168	11.042572999999999	25.692249	7.972567	12.298327	8.849825	5.777428	19.17223	19.260323	5.881813	4.3509709999999995	2.875372	11.579545	7.8665009999999995	41.859596	2.6114029999999997	6.262614	6.731355000000001	4.784123	10.3656	3.257899	4.035573	8.351011999999999	4.624153	7.246486999999999	1.634933	6.460535	10.046947	6.17034	4.7169989999999995	17.759357	1.348349	19.718367	42.189678	1.929114	3.816936	6.6576070000000005	12.426816	11.115849
ENSG00000275039	0.0	0.0	0.0		0.0	0.0				0.0	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			0.0	0.0	0.0		0.0	0.0			0.0	0.0
ENSG00000114209	21.301410999999998	21.63726	10.19403	19.662153	22.735994	17.070612	18.671995000000003	6.1660260000000005	15.459553	16.924931	11.794564	7.102625	2.071057	13.748756	25.206201999999998	17.301876	2.308666	23.237759	21.146179	14.688372	13.51256	6.061776999999999	7.702914	17.182714	11.738628	19.757524	16.461872	18.266916000000002	17.286154	18.100004000000002	15.333876	16.791862	2.081186	24.060684	21.583305	32.961220000000004	10.313329	7.821178999999999	11.071885	12.381894
ENSG00000167642	17.700712	9.91515	41.480076000000004	1.998961	33.384223999999996	20.98049	183.833542	7.649888000000001	0.907432	1.435052	1.935014	0.611512	0.45218800000000003	2.914142	2.616678	0.40921	0.786462	151.794373	5.531322	5.9668209999999995	0.17556300000000002	0.644706	5.476328	0.089962	3.464914	22.391061999999998	0.40533	2.499144	4.343873	6.075564	10.983575	49.041908	2.836671	0.9171950000000001	0.052892999999999996	6.583344	0.034009	0.09861900000000001	0.263798	2.020249
ENSG00000233460	0.024787	0.0	0.0	0.050282	0.0	0.0	0.0	0.041352	0.0	0.0	0.0	0.0	0.0	0.028933999999999998	0.0	0.0	0.016843	0.0	0.021949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021544	0.0	0.018073	0.0	0.018907	0.03286
ENSG00000227262	7.30275	6.547149	7.741442999999999	13.673853	10.545073	10.624562	12.733454	9.822246	1.897139	4.991121	4.526043	2.730435	1.003442	3.45926	13.421406	2.389943	0.406393	7.080095	6.761686999999999	19.719510999999997	4.168282	3.3631900000000003	2.009849	6.312768	3.349568	15.291873	0.794349	3.466643	3.292214	0.682995	3.025112	7.826980000000001	0.231924	13.908942999999999	6.548508999999999	1.985786	9.183897	12.220391000000001	8.465886	13.196534
ENSG00000236494	0.027261	0.06650299999999999	0.030601999999999997		0.0	0.036475		0.01754	0.0		0.034036000000000004		0.059552		0.066635			0.059621	0.014719999999999999		0.021412	0.024008			0.0						0.022765999999999998		0.196882		0.014447999999999999		0.056075		0.043126	
ENSG00000253947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222578	0.0	0.0	0.0	0.149925	0.0	0.0	0.159834	0.0	0.136044	0.0	0.151764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149654	0.026253	0.0	0.0	0.0	0.08452799999999999	0.158111	0.0	0.0	0.0	0.0	0.0	0.149044	0.0	0.0	0.0	0.0	0.0	0.0	0.248279	0.0
ENSG00000213036	1.002985	0.47765	0.7499439999999999	1.510154	1.278674	0.559829	0.571025	0.544295	1.065491	0.9243530000000001	0.47529499999999997	0.355608	0.229449	0.483879	1.080396	2.8449459999999998	0.18673900000000002	0.357106	1.194008	0.712187	0.70389	0.476159	0.428321	0.506638	0.209373	0.38121700000000003	0.7976409999999999	0.416542	0.56409	0.170517	0.891267	0.6701159999999999	0.022941	1.937328	2.1988849999999998	0.781329	0.529405	0.30553	0.8961899999999999	0.363503
ENSG00000111261	1.5032459999999999	5.324105	2.72788	4.273495	5.8448139999999995	7.177326	5.962719	1.8272259999999998	3.195951	2.46975	2.0996810000000004	6.5227059999999994	0.271093	2.284373	3.68805	3.673867	1.235516	5.4460239999999995	3.245747	2.746979	4.062437	2.998868	1.9570450000000001	2.803687	3.826967	2.83102	0.809126	2.24038	1.871703	4.798807	3.8500120000000004	5.883354	0.880966	4.062342	2.4606220000000003	3.37269	2.9668330000000003	1.9313759999999998	4.168976	1.6853790000000002
ENSG00000124787	14.140336999999999	5.635441	4.380758999999999	6.4314919999999995	4.746102	10.366752	10.944839	11.772761000000001	5.989811	6.156087	6.149837000000001	5.763031	5.209033	2.895251	15.493711	10.306057000000001	2.789401	4.217235	5.204431	2.288263	8.652529	9.082546	8.785853	4.557926999999999	5.439781	3.826029	15.759701000000002	7.347974000000001	9.226397	6.717998	7.860015	6.712655000000001	4.6427059999999996	11.281802	12.60815	10.603027	6.942035000000001	6.807353999999999	9.3333	8.133329
ENSG00000257940	0.461133		0.578906			0.062034000000000006		0.100618		0.6517109999999999	1.257782			0.268811	1.524532					0.041082		0.02659		0.089189								0.43602700000000005							0.157663	
ENSG00000144036	5.974813	4.7938480000000006	2.390071	7.675114	1.988364	5.610949	3.7321690000000003	1.309233	3.308155	2.659993	2.39264	1.366364	0.705214	2.2704009999999997	2.917355	3.582	0.565975	7.407452	3.1937889999999998	1.557674	5.361608	2.055104	1.3883159999999999	1.8375	1.904797	4.885379	1.198065	2.077861	1.164555	3.323482	1.7333060000000002	5.0099279999999995	0.29899000000000003	6.016972	3.9370410000000002	4.33516	1.9060130000000002	1.6980979999999999	3.021146	1.8750810000000002
ENSG00000264317	0.08379	0.239562	0.0	0.130168	0.0	0.045964	0.0	0.0	0.0	0.066528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013746000000000001	0.0	0.004581	0.052504999999999996	0.040675	0.0	0.0	0.0	0.103256	0.0	0.0	0.0	0.034843	0.018027	0.0	0.030958999999999997	0.027989999999999998	0.0	0.082276	0.038397	0.043816	0.0	0.0
ENSG00000215186	0.009295999999999999	0.043567	0.287505	0.46502299999999996	0.103475	0.140943	0.054658000000000005	0.034594	0.011389	0.603209	3.101636			0.820104	0.009475	0.6094109999999999	0.0	0.042541	0.014637	0.0013289999999999999	0.024028	0.008855		0.007554000000000001	0.018462	0.089018		0.258308	0.034991	0.006213000000000001		0.830003	0.010149	0.240744	0.045042	0.005886	0.084998	0.0026609999999999997	0.0	
ENSG00000178358															0.026094																									
ENSG00000004700	20.467628	13.112395999999999	4.846721	18.99926	11.998061	12.238796	9.043586	3.930538	8.01643	18.461077	5.744930999999999	3.393618	1.2693530000000002	6.3592580000000005	10.484674	13.44854	2.0318009999999997	15.410509	18.306072	7.870507000000001	10.510087	3.986126	4.043986	5.034867	6.642099000000001	19.442438	2.285448	4.931267	7.092244	9.319336999999999	9.317568	14.655960999999998	2.905666	15.688604000000002	10.071795	6.115105000000001	7.1976119999999995	3.391021	8.606376	7.296237
ENSG00000221405	0.068631	0.0	0.0	0.017542	0.0	0.078364	0.10398900000000001	0.0	0.012908000000000001	0.052965	0.0	0.0	0.0	0.0089	0.0070079999999999995	0.0	0.0	0.131674	0.0	0.0	0.014303999999999999	0.0	0.0	0.023771	0.0	0.0	0.0	0.0	0.111805	0.00084	0.0	0.081432	0.0	0.0	0.0	0.0	0.017591	0.002376	0.0	0.0
ENSG00000243104	0.058008000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059386	0.0	0.0	0.0	0.0	0.0	0.0	0.234402	0.0	0.054975	0.0	0.0	0.0	0.0	0.0	0.058082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200325																																								
ENSG00000221374	0.0	0.0	0.0		0.0	0.0	0.0							0.0		0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0
ENSG00000170113	2.16186	5.412884	1.959575	3.401	1.6601990000000002	6.947444	3.665374	1.51816	5.059275	3.602874	2.411482	2.441705	0.177031	1.307818	4.533722	1.902969	0.5389109999999999	20.183874	0.409581	4.676556	5.0553669999999995	1.6761580000000003	1.169527	1.6583430000000001	0.528341	3.4623019999999998	2.294397	2.774778	2.431278	2.385169	2.0511470000000003	1.2202680000000001	0.315181	1.984174	1.684204	4.826611	0.557412	0.471341	3.393331	0.794787
ENSG00000262529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026151	0.0	0.0	0.036465	0.0	0.0	0.0	0.0	0.01385	0.033513999999999995	0.0	0.0	0.02431	0.0
ENSG00000228630						0.015142				0.011129				0.008787	0.011533		0.046598			0.012535										0.015780000000000002	0.014941999999999999									
ENSG00000163466	164.439774	151.56016499999998	65.193069	79.42351500000001	66.247726	112.88861100000001	78.958054	47.836086	86.574104	64.957611	53.670391	48.895531	7.575048	72.309326	86.474686	61.947212	55.768772	113.758698	127.25958999999999	110.277069	77.56234	43.232227	49.549274	52.885738	57.697219999999994	103.760437	87.199867	89.890274	77.437119	77.38634499999999	88.22380799999999	99.521194	92.830956	79.81594100000001	115.21874199999999	85.67234	31.590849	50.091805	106.030464	105.951958
ENSG00000221385																																								
ENSG00000169045	85.560188	265.511169	32.240444000000004	82.146935	52.71233	91.23674799999999	67.67395	33.402103000000004	74.996605	52.247543	77.05046800000001	18.013344	32.993187	45.482673999999996	102.748726	41.239174	11.240932	123.822189	97.32579	88.0942	81.822548	42.576454	26.412659	52.475788	49.132015	156.694794	57.848278	34.233501000000004	24.606764000000002	16.846064000000002	51.605869	107.86561599999999	35.185909	127.926529	124.62229199999999	66.757607	54.788288	45.855323999999996	77.677155	39.865456
ENSG00000197372	0.471883	1.436792	0.736831	0.97145	0.46387399999999995	0.8614069999999999	1.3201040000000002	0.37211	0.784068	1.6758520000000001	0.117148	0.392654	0.560667	0.296547	0.813262	0.687453	0.292273	1.159537	0.45747899999999997	0.230711	0.34173400000000004	0.013921000000000001	0.35684299999999997	0.5212859999999999	0.198324	1.43129	0.6470279999999999	0.497489	0.414103	0.499543	0.606401	0.735739	0.179452	0.572109	2.673319	0.459901	0.789878	0.308264	0.91535	0.887861
ENSG00000248518																																	0.143514							
ENSG00000160410	49.658778999999996	49.836971000000005	18.263635999999998	18.006937	28.821066	21.641111	19.645197	13.594995	14.756466	16.141266	13.273887	11.784591	28.645927	9.960559	34.839294	12.555753	17.532146	31.404257	30.573313	29.116674	24.834341000000002	18.501822	21.228127	27.924235999999997	15.258583999999999	30.471638000000002	23.079376	41.786072	22.004269	26.128262	13.758539	31.525178999999998	67.19914200000001	22.185328	28.152292	35.280281	31.602718	16.282511	52.477118999999995	18.801575
ENSG00000244953	0.079821	0.309897	0.29969	0.017677000000000002	0.040069	8.795339	0.024904	0.02669	0.043108	0.03703	0.048612	0.008695	0.016472	0.08355	0.013653	0.07906200000000001	0.10686300000000001	0.046077999999999994	0.219639	0.014838999999999998	0.054590999999999994	0.023349	0.040614	0.016108	0.16963499999999998	0.18421400000000002	0.043506	0.044334	0.0	0.162951	0.122352	0.269592	0.0063159999999999996	0.0085	0.041272	1.69233	0.0	1.386966	0.018694	0.0
ENSG00000259031	3.045583	0.687138	0.0	0.0	0.0	0.110482	0.0	0.0	0.0	0.996002	0.12113499999999999	0.0	0.0	0.0	0.0	0.055409	0.12060699999999999	0.456193	0.157163	0.834464	0.0	0.45514399999999994	0.0	0.029162999999999998	0.092458	0.059237	0.0	0.0	0.20137	0.383711	0.0	0.283198	0.0	0.0	0.0	0.258316	0.022028	1.5499180000000001	0.076333	0.0
ENSG00000262381							0.0							0.0	0.0		0.0			0.0	0.050256					0.0			0.018649000000000002	0.0								0.0		
ENSG00000269040	0.029993000000000002	0.073503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057280000000000005	0.0	0.0	0.0	0.0	0.050126	0.0	0.0	0.09089900000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029075	0.0
ENSG00000136381	4.812682	6.867971000000001	6.807236	16.754997	12.706412	8.763683	9.239476	2.187466	11.399294	6.979996000000001	8.394895	4.641057	2.046206	5.328275	11.824591999999999	13.743509	0.987841	7.684355	3.5763239999999996	7.408309	8.780375	2.7833740000000002	3.2774080000000003	3.953653	5.4453949999999995	6.322327	3.437237	6.853078999999999	6.46675	4.300123999999999	4.860777	12.881815	0.8490620000000001	3.9734220000000002	10.196196	6.917588	4.147591	5.376647	4.391815	7.027794999999999
ENSG00000216710																					0.045965							0.042489			0.061732									
ENSG00000160753	25.301222	11.919393	7.455757000000001	16.367245	18.221281	20.076828	19.277912	7.331192	4.256386	11.38725	2.168104	5.794274	9.767517	4.902311	33.075396999999995	10.178459	5.760667	26.308783000000002	11.841041	6.744905999999999	11.932512	6.8521220000000005	8.249616	12.873584	7.59667	35.460983	16.317953	12.05135	2.84481	4.422929	6.58591	14.535807	2.642578	5.966685	11.309225	28.012682	4.961618	9.821661	22.232232999999997	8.696467
ENSG00000278433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15104700000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123722	0.0
ENSG00000131732	9.638204	12.414741000000001	2.561824	10.696033	33.725208	15.282535999999999	32.029942	16.02705	17.883339000000003	18.443989000000002	21.479362	8.600888000000001	6.252175	10.732375	14.912132999999999	13.285997	4.547512	4.101089	15.258896	22.222414	21.235899	8.11812	11.808656	16.534197	10.914287	11.377283	22.108822	6.59294	5.913863	9.266269	28.182707	12.392526	0.6684640000000001	20.556791	12.94097	27.769046999999997	9.109795	9.929482	25.254412	14.313286999999999
ENSG00000147488	0.119907	3.908171	0.019022	0.000103		0.019743	0.072672	0.005881				0.011376	0.016333	0.016627	0.017235	0.055952999999999996	0.08399	0.077086	0.090933	0.010236		0.06450299999999999	7.2e-05	0.010648000000000001	0.081987	0.0	0.00698	0.047376999999999996	0.030402		0.074076	0.136993	0.148632		0.21966599999999997	0.658842	0.00573		0.071591	
ENSG00000225326	0.017223																																							
ENSG00000159086	4.927738	7.130752	3.358954	5.586899	4.972976999999999	8.142894	14.515671	2.28598	4.775226	3.9529739999999998	5.8033410000000005	2.012896	0.880184	5.732726	7.176805	7.461911	1.576791	19.87505	5.518626	3.123741	7.140975999999999	3.622372	2.086617	5.507363	5.596825	25.484232000000002	3.5543709999999997	2.524299	2.499997	3.973099	6.0373470000000005	10.620532	0.782478	5.40104	6.498933	4.453927999999999	4.1417910000000004	2.32216	8.851042999999999	4.286684999999999
